@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute data8 numeric
@attribute data9 numeric
@attribute data10 numeric
@attribute data11 numeric
@attribute data12 numeric
@attribute data13 numeric
@attribute data14 numeric
@attribute data15 numeric
@attribute data16 numeric
@attribute data17 numeric
@attribute data18 numeric
@attribute data19 numeric
@attribute data20 numeric
@attribute data21 numeric
@attribute data22 numeric
@attribute data23 numeric
@attribute data24 numeric
@attribute data25 numeric
@attribute data26 numeric
@attribute data27 numeric
@attribute data28 numeric
@attribute data29 numeric
@attribute data30 numeric
@attribute data31 numeric
@attribute data32 numeric
@attribute data33 numeric
@attribute data34 numeric
@attribute data35 numeric
@attribute data36 numeric
@attribute data37 numeric
@attribute data38 numeric
@attribute data39 numeric
@attribute data40 numeric
@attribute data41 numeric
@attribute data42 numeric
@attribute data43 numeric
@attribute data44 numeric
@attribute data45 numeric
@attribute data46 numeric
@attribute data47 numeric
@attribute data48 numeric
@attribute data49 numeric
@attribute data50 numeric
@attribute data51 numeric
@attribute data52 numeric
@attribute data53 numeric
@attribute data54 numeric
@attribute data55 numeric
@attribute data56 numeric
@attribute data57 numeric
@attribute data58 numeric
@attribute data59 numeric
@attribute data60 numeric
@attribute data61 numeric
@attribute data62 numeric
@attribute state {1,2}

@data
1.438985,2.071324,2.230865,2.127195,2.298456,2.208217,2.237527,1.996961,2.226573,2.238692,2.231899,2.297837,1.921746,2.129073,2.139898,2.333536,2.506493,2.447817,2.416206,1.909470,2.211854,1.984637,2.114553,2.155460,2.199132,2.048848,1.703867,1.870003,1.829114,2.258219,2.470056,2.356943,2.262333,1.945686,2.108840,2.140752,2.413460,2.215998,2.327803,1.803936,1.704030,1.757565,1.769945,2.260837,2.222122,2.201624,2.167160,1.911086,2.074245,1.331788,1.674009,2.107846,1.992145,2.197051,2.011285,2.107412,1.579028,1.669728,2.053604,1.921400,2.325894,2.182412,2.238825,2
1.604657,2.049182,2.132914,2.051974,1.918733,2.110848,2.036304,2.144574,2.401170,2.149159,2.302642,1.804733,1.790707,1.798958,2.234239,2.421212,2.352205,2.382417,2.189758,1.989414,2.032773,2.393366,2.465861,1.832830,2.319446,1.678649,1.730570,1.696676,2.022802,2.378860,2.391722,2.356982,2.027428,1.727071,1.828641,2.618420,2.703060,2.125479,2.559589,1.909057,1.960811,1.971984,1.987800,2.332010,2.234279,2.219366,1.881853,1.890191,1.892154,1.774424,1.886925,1.561567,1.808948,1.708625,1.963127,1.884397,1.758568,1.994974,1.917606,1.949826,1.911705,1.853955,1.843316,2
1.891108,2.151175,2.060500,2.108788,2.004006,2.096389,2.057121,2.232609,2.760897,2.606933,2.643211,1.867710,1.746129,1.780558,2.138003,2.578762,2.512585,2.509165,2.184139,1.975520,1.998752,1.917758,2.299983,2.114220,2.167001,2.012075,1.842463,1.866559,1.893546,2.142359,2.052612,2.074978,1.872222,1.646804,1.663011,2.051057,2.489213,2.251686,2.344393,2.068633,1.835966,1.935777,2.016304,2.403767,2.263400,2.292518,1.898092,1.903694,1.858195,1.851491,2.160820,1.952296,2.054331,1.932639,1.983358,1.971143,1.560174,1.834771,1.788953,1.811558,1.653663,1.773668,1.725266,2
2.208088,2.264272,2.304414,2.271266,1.698545,1.763198,1.727084,2.368283,2.760677,2.680716,2.689334,2.082142,1.650576,1.876953,2.358563,2.604979,2.613338,2.597476,2.015080,1.860382,1.904611,2.126580,2.303461,2.230880,2.247190,1.908386,1.724822,1.806292,2.175930,2.317444,2.067764,2.201914,1.691740,1.433434,1.528743,2.223006,2.496049,2.234518,2.365937,1.890380,1.708179,1.803109,2.099261,2.420031,2.346767,2.358866,1.935010,1.541891,1.733392,2.037832,2.111310,2.105874,2.118738,1.948696,1.597575,1.784338,2.079243,2.031226,2.166563,2.098405,1.318282,1.731597,1.633762,2
2.434409,2.614156,2.532700,2.546074,1.655178,1.870653,1.801866,2.322212,2.487840,2.299238,2.437149,2.019728,1.505336,1.821202,2.502683,2.640588,2.656526,2.646015,1.905906,1.522496,1.744578,2.433656,2.642419,2.252511,2.488773,2.057235,1.508327,1.850987,2.273945,2.428339,2.104788,2.287638,1.697124,1.510211,1.603670,2.286902,2.439444,2.130618,2.328465,2.205974,1.572886,1.984682,2.030755,2.135351,1.943310,2.069470,1.967982,1.518534,1.792766,2.457077,2.542054,2.323787,2.453993,1.784135,1.787214,1.830713,2.232818,2.473249,2.310317,2.361363,1.731998,1.796317,1.742529,2
2.176302,2.372436,2.356960,2.350018,1.969611,1.943550,1.942915,2.229693,2.388199,2.243598,2.363869,2.240952,2.167464,2.232145,2.454524,2.681604,2.411666,2.590315,2.226880,2.221013,2.246188,2.064020,2.381229,2.242353,2.321031,2.079783,2.333407,2.271722,2.196365,2.266797,2.086340,2.212667,2.120692,2.042208,2.105937,2.158084,2.344933,2.287520,2.354711,2.324650,2.477957,2.446889,2.351749,2.359424,2.212640,2.334322,1.949639,2.099595,2.076356,1.704204,1.914167,2.166457,2.016850,1.982041,1.909929,1.926513,1.799994,2.224183,2.089783,2.128566,1.935092,1.992546,1.975850,2
2.395790,2.476951,2.197649,2.395003,2.243853,2.089645,2.110619,2.050086,2.399793,2.574664,2.492508,2.194629,2.440777,2.358328,2.452921,2.452511,2.378483,2.461852,2.075068,2.299616,2.221665,2.323766,2.312813,2.198531,2.307149,2.187566,2.419677,2.341063,1.953027,2.137112,2.080310,2.148522,1.879035,2.149706,2.059216,2.561735,2.704276,2.805790,2.759315,2.501250,2.666363,2.610028,2.429410,2.730806,2.474720,2.617105,2.027876,2.414384,2.306369,2.036145,2.241997,2.075421,2.186834,1.856878,2.006871,1.939544,1.837150,1.865272,1.723035,1.844589,1.754730,1.794191,1.761849,2
2.349349,2.419288,1.900855,2.267062,2.594550,2.778688,2.675310,1.792596,2.331190,2.513705,2.392219,2.138016,2.260911,2.229220,2.191749,2.160469,1.955256,2.109948,2.157859,2.190837,2.195187,2.195434,2.292284,2.092802,2.228767,1.987654,1.830116,1.902587,1.169395,1.885650,1.900472,1.876339,2.018851,2.068853,2.065395,2.466318,2.643946,2.813503,2.730538,2.372258,2.310645,2.336406,2.275677,2.678379,2.311594,2.505473,2.215778,2.200607,2.211565,2.023839,2.104565,1.481460,1.942352,1.862341,2.249824,2.123834,1.868811,1.869868,1.694307,1.828711,2.166795,2.305426,2.245123,2
1.532171,1.810215,1.880180,1.815497,1.976842,2.213985,2.103760,1.978921,2.218873,2.082903,2.137631,2.034287,1.999270,1.995671,1.922119,1.964010,2.052708,2.042326,2.152434,1.944216,2.035839,1.849599,1.898697,2.003805,1.962607,1.445649,1.480271,1.476966,1.379450,1.892341,1.771188,1.792245,2.032130,2.063025,2.020724,2.054187,2.139489,2.185106,2.176351,1.735323,1.786729,1.773143,1.689473,2.102347,1.905495,1.983937,1.864640,2.081943,1.998259,1.514853,1.910791,1.835456,1.827657,1.667172,1.431453,1.544493,1.292963,1.607040,1.514813,1.563996,1.601376,1.966232,1.886660,2
1.376905,1.991296,1.941221,1.924855,2.250500,2.749910,2.591430,2.180327,2.272915,2.144536,2.233148,2.082780,1.899974,1.972503,2.092630,2.290999,2.207057,2.257789,2.170289,2.113190,2.068842,2.126065,2.264373,2.092613,2.216817,1.767815,1.732651,1.716212,1.715048,1.925181,1.637876,1.809514,2.084525,1.949054,1.971937,2.294218,2.399529,2.114382,2.316999,1.839986,1.622493,1.724383,1.892482,2.168832,2.008904,2.104303,2.189709,1.957933,2.090917,1.753685,2.204782,2.062856,2.097462,1.929400,2.092500,2.014536,1.300973,1.813236,1.556244,1.709785,2.083677,2.425163,2.281727,2
1.345815,1.952226,1.845259,1.878638,2.262120,2.728310,2.587615,1.524082,1.612866,2.048202,1.925155,2.176600,1.803551,2.021092,1.592415,1.954053,2.144841,2.099966,2.126359,2.045512,2.108446,1.522751,1.780453,1.830710,1.833833,1.723994,1.721924,1.725541,1.389579,1.839267,1.815293,1.820504,2.037118,1.948742,2.010951,1.804631,1.886798,2.035927,2.012931,2.058716,1.789011,1.924493,1.714648,1.856025,2.044357,1.969442,2.221726,1.938636,2.087723,1.556296,1.762204,1.574323,1.713558,2.063183,2.014112,2.029860,1.610888,2.001408,1.907409,1.949938,2.022790,2.414339,2.294862,2
2.073833,2.314321,2.242063,2.301149,2.046817,2.292761,2.200638,1.970916,2.078607,2.290832,2.229665,2.256656,1.977671,2.102190,2.109851,2.278344,2.221236,2.298627,2.328154,2.075655,2.176339,2.029503,2.224782,2.025985,2.193310,1.795727,1.621718,1.676235,1.953028,2.143645,2.336711,2.261934,2.178365,2.092272,2.108179,2.167563,2.401821,2.114736,2.297172,2.094571,1.877548,1.952684,2.008657,2.221706,2.403088,2.316558,2.399883,2.210995,2.293957,1.915246,2.043110,2.143295,2.121884,1.987139,2.012692,2.006748,1.977029,2.125483,2.047556,2.119169,1.919905,2.180889,2.088074,2
2.037144,2.132804,1.791165,2.023819,2.360180,2.568733,2.467651,1.945673,2.297926,2.582817,2.472213,2.238983,2.167980,2.152284,2.087350,2.101958,2.385529,2.299328,2.368631,2.220489,2.247864,1.865596,2.022684,2.257282,2.171890,1.920676,2.033309,1.951778,1.850438,1.963325,2.236087,2.129329,2.157269,2.051920,2.065239,1.940551,2.260214,2.351806,2.310410,2.159426,2.101186,2.080613,1.782319,2.185258,2.405660,2.309818,2.243648,2.238186,2.189380,1.711932,1.668450,1.755145,1.750794,2.066585,2.206986,2.145304,1.929907,2.018694,1.767781,1.934485,2.247350,2.222636,2.236543,2
1.561618,1.417937,1.907977,1.754230,2.531077,2.811221,2.715363,1.785790,2.175014,2.379359,2.274538,2.076282,1.925531,1.973650,1.534789,1.807977,2.171271,2.050455,2.315839,2.074747,2.177637,1.686032,1.959921,2.094088,2.015888,2.037337,1.959776,1.993446,1.496613,1.859731,2.035039,1.957655,2.114154,1.779995,1.967860,1.776659,2.023180,2.190842,2.084325,2.139179,1.918740,2.022692,1.650066,2.103470,2.117830,2.083912,1.963289,1.810340,1.843832,1.231851,1.495593,1.872669,1.719047,2.155061,2.173629,2.176714,1.113974,1.300103,1.811536,1.639757,2.346478,2.363376,2.384890,2
2.142963,2.154733,2.229282,2.194430,2.572683,2.959982,2.825521,2.662903,2.618667,2.337394,2.511507,2.069464,1.874908,1.955894,2.438438,2.678637,2.815747,2.726663,2.088999,2.147568,2.098906,2.440764,2.371769,2.210668,2.322777,2.081309,1.724811,1.934960,2.520622,2.460495,2.183029,2.362622,2.120938,2.089611,2.085467,2.435876,2.456138,2.226258,2.356761,2.050158,1.753039,1.954331,2.520700,2.517473,2.437331,2.492394,2.003940,1.676279,1.871602,2.202584,2.132173,2.073482,2.154068,2.244330,2.321188,2.298169,2.186141,2.155365,1.808670,2.048443,2.347733,2.579024,2.488404,2
2.117903,2.114132,2.056736,2.118789,1.751677,2.089755,1.986938,2.433871,2.486925,2.391381,2.422356,2.059716,1.760689,1.918683,2.353520,2.638754,2.681310,2.621125,1.786786,1.757609,1.771952,2.128503,2.209583,2.059955,2.133979,1.573303,1.652069,1.615745,2.434188,2.392444,2.145267,2.308084,1.939849,1.665040,1.785060,1.938239,2.196109,2.273716,2.203094,1.905727,1.782777,1.867789,2.377640,2.460708,2.514328,2.483763,2.012439,1.386733,1.787569,2.089320,2.054923,1.885682,1.982184,1.346405,1.714616,1.617053,2.216117,2.148837,1.686375,2.028705,1.685140,1.749024,1.718546,2
2.033410,2.158555,2.014897,2.090384,2.174302,2.427483,2.336536,2.040978,2.298710,2.414794,2.351579,2.058895,1.875384,1.932462,2.295045,2.545569,2.515157,2.523252,2.258946,1.966833,2.105218,2.243995,2.387207,2.181798,2.293981,1.809668,1.661490,1.727414,2.011137,2.417670,2.429178,2.402185,2.123354,1.895320,1.994529,2.210542,2.397709,2.298517,2.342407,2.029246,1.941347,1.960628,1.740440,2.316791,2.548016,2.425340,2.078976,1.881178,1.975013,1.980491,2.208401,1.957818,2.084416,1.310385,1.738807,1.611002,1.999187,2.140068,1.921866,2.038502,1.820028,2.268589,2.137212,2
2.325165,2.404981,2.137475,2.315474,2.533634,2.694242,2.645016,2.451906,2.431598,2.387473,2.420627,2.016207,1.676205,1.838697,2.313565,2.347823,2.273704,2.300231,2.308019,1.893831,2.132752,2.798780,2.788693,2.493231,2.696001,1.894076,1.519548,1.680159,2.175999,2.277928,2.075196,2.199385,2.124794,1.865790,1.996161,3.229933,3.265489,2.883872,3.143095,2.468228,2.055204,2.235325,2.777892,2.709128,2.398447,2.622863,2.236191,1.901482,2.089342,2.224948,2.187238,1.622187,2.027661,1.988514,2.208806,2.161478,1.933408,2.152400,1.916166,2.051722,2.173388,2.452763,2.370588,2
2.182770,2.388066,2.264933,2.335383,2.400019,2.213567,2.315100,2.450501,2.583934,2.411826,2.515212,2.242966,1.775564,2.047085,2.180090,2.350708,1.918190,2.203899,2.116298,1.918389,2.052700,2.739794,2.697588,2.398168,2.615349,2.068600,1.897005,1.967746,2.152343,2.330576,1.918396,2.209007,2.189322,1.670316,2.011123,3.216895,3.231537,2.867467,3.114269,2.580041,2.172363,2.365266,2.737747,2.775443,2.405577,2.672155,2.283026,1.582073,2.057779,2.089149,1.981411,1.811979,1.940146,2.022735,2.188185,2.121925,1.981078,2.081269,1.639449,1.961320,2.102686,1.780981,1.993795,2
2.006346,2.484007,2.320514,2.436263,2.220822,2.272080,2.247031,1.963906,2.259071,2.263648,2.277480,2.243107,1.955278,2.109544,2.345227,2.579366,2.037045,2.405000,1.826322,2.104939,1.991580,2.058052,2.130043,1.834576,2.052222,1.906325,1.831207,1.858971,1.981140,2.276388,1.841192,2.099432,1.871697,1.626147,1.763190,2.101947,2.154216,2.252013,2.235657,2.156122,1.750049,1.991259,1.871151,2.282341,2.273826,2.276854,2.002159,1.661979,1.879032,1.716424,2.174075,1.963303,2.090960,1.763040,1.786190,1.758388,1.921418,2.253610,2.064288,2.203118,2.039943,2.268274,2.224102,2
2.032366,2.298584,2.029020,2.201909,2.302234,2.555039,2.470009,2.066541,2.116802,2.108306,2.153750,1.811978,1.928528,1.901332,1.912222,2.047436,2.014911,2.083691,1.561668,2.240333,2.084600,2.083676,2.071194,1.834681,2.017660,1.542471,1.900685,1.823125,1.775471,1.931002,1.834645,1.901294,1.570647,1.779111,1.695755,2.114768,2.075220,2.067717,2.119898,1.774297,1.906264,1.863011,1.928313,1.920816,2.091409,2.070177,1.761200,1.854379,1.833951,1.850587,2.100434,1.751520,1.955154,1.665654,1.985005,1.886323,1.733425,2.083354,1.999045,2.044446,2.090368,2.187994,2.146613,2
1.671209,2.253097,2.305312,2.259828,2.412990,2.320281,2.324874,2.033025,2.293340,2.270940,2.270620,2.101394,2.000405,2.005706,1.780365,2.557659,2.647475,2.551795,2.045951,2.001094,2.018415,1.900395,2.370701,2.176063,2.274912,2.110485,1.988845,2.044638,2.141241,2.257352,2.124858,2.161525,1.859759,1.703190,1.747447,2.316591,2.570052,2.112267,2.405275,2.143495,2.140529,2.101315,2.207271,2.188227,2.132411,2.160266,2.104703,1.944795,1.957211,1.651670,2.213938,2.190587,2.175701,2.137055,1.768925,1.908301,1.814403,2.242190,2.188048,2.188216,2.244543,2.037099,2.088302,2
2.129703,2.540164,2.372533,2.473951,2.397935,2.378189,2.355988,2.249158,2.395623,2.275554,2.339397,2.203397,1.993785,2.037974,2.384796,2.849105,2.862519,2.820369,2.207763,2.065530,2.112601,2.157201,2.465923,2.393459,2.436668,2.289227,1.819913,2.047945,2.487411,2.558835,2.434232,2.501442,2.017427,2.035933,2.010651,2.340205,2.584508,2.274472,2.465919,2.377818,2.013510,2.166635,2.330894,2.245285,2.150818,2.204379,2.179018,2.134852,2.096757,2.148908,2.578862,2.552100,2.552935,2.285321,2.038090,2.121670,2.180371,2.499391,2.245135,2.395638,2.187332,2.112686,2.118549,2
2.491681,2.620885,2.231695,2.502433,2.358182,2.402950,2.321413,2.206956,2.570114,2.292829,2.437433,2.064548,1.902067,1.971789,2.433695,2.857544,2.726332,2.769621,2.082737,2.021052,2.038079,2.535594,2.761441,2.320126,2.621589,2.041327,1.931359,1.924516,2.354260,2.495503,2.379349,2.449372,2.099546,1.717724,1.938914,2.412029,2.686862,2.304783,2.554756,2.058431,1.897422,1.941941,2.039127,2.201761,1.882560,2.083745,2.153979,1.981447,2.031667,2.511856,2.710212,2.331973,2.584338,2.003900,2.054919,1.975790,2.219617,2.456350,2.068658,2.336691,2.050115,1.978245,1.979441,2
2.210025,2.513497,2.114406,2.391207,2.127472,2.096533,2.092825,1.889884,2.394614,2.382791,2.375309,1.842947,2.183092,2.092291,2.187536,2.844492,2.720699,2.764800,2.197760,2.256788,2.252890,2.266758,2.721002,2.337578,2.589661,1.857352,2.118461,2.027351,2.067989,2.430419,2.247919,2.369901,1.775101,1.885160,1.876905,2.260226,2.559480,1.939108,2.394350,1.916006,2.241764,2.142084,1.641944,2.216962,2.236293,2.217444,1.510102,1.977595,1.864202,2.225550,2.524169,2.001974,2.381866,1.965871,2.076140,2.011603,2.343494,2.593124,2.127356,2.460315,1.839388,2.004958,1.960980,2
2.666939,2.609605,2.845859,2.775112,2.891394,2.509943,2.725068,2.042467,2.588464,2.706115,2.620976,2.383911,2.351906,2.393901,2.704757,2.954580,3.135640,3.061490,2.656706,2.382413,2.572234,2.191386,2.675702,2.988968,2.843591,2.423984,2.143492,2.310444,2.657659,2.683436,2.663366,2.700270,2.422811,2.364040,2.449854,1.774220,2.443691,2.664877,2.525220,2.334116,2.294441,2.330575,1.784465,2.195119,2.370620,2.281700,2.148369,2.238961,2.247829,2.441009,2.531224,2.815929,2.697641,2.649362,2.095845,2.426221,2.739974,2.705139,2.604135,2.709197,2.643098,2.208730,2.497771,2
2.577433,2.539005,2.834234,2.746085,2.864175,2.567263,2.717716,1.964123,2.470772,2.659308,2.560392,2.326051,2.070397,2.219585,2.628479,2.838515,3.087628,2.993221,2.501985,2.104521,2.367367,2.113932,2.595827,2.970033,2.803842,2.304135,1.772632,2.090026,2.540319,2.586211,2.594416,2.615123,2.285598,2.141908,2.267694,2.040195,2.489415,2.777997,2.637468,2.381482,1.911408,2.170282,2.174977,2.357944,2.252208,2.315378,2.223425,2.133512,2.208536,2.350892,2.386468,2.771323,2.627131,2.573589,2.121608,2.376055,2.585787,2.585052,2.590554,2.627991,2.639374,2.336806,2.519645,2
1.535721,1.848084,1.908810,1.871188,2.136700,2.309599,2.224443,1.401030,1.980116,2.319221,2.181541,2.062177,1.964276,1.998867,1.559981,2.028771,2.331533,2.214388,2.053713,1.939890,1.983891,1.434919,2.003294,2.201895,2.101778,1.844472,1.931812,1.886095,1.628822,2.001503,1.914666,1.954134,1.616708,1.567502,1.581340,1.761792,2.218027,2.427441,2.336312,2.068438,1.983555,1.998474,1.905307,2.178484,2.036297,2.145341,2.023818,1.595038,1.808941,1.629425,1.728334,1.795858,1.798798,1.702017,1.941761,1.860703,1.437259,1.885229,1.910384,1.872695,1.700219,1.968138,1.867518,2
1.559800,1.875476,2.002915,1.946326,2.086623,2.352185,2.251667,1.711143,1.749453,1.866219,1.802941,1.754739,1.906424,1.839483,1.728015,2.080244,2.085397,2.037141,1.831837,1.927823,1.877371,1.664354,1.898634,1.976983,1.917185,1.891952,1.959860,1.942128,1.705276,1.980572,1.902336,1.897961,1.631324,1.747627,1.690909,1.689036,1.809962,2.094812,1.987191,1.862434,1.984338,1.942124,1.482272,1.540676,1.774851,1.699910,1.679126,1.679209,1.645967,1.454991,1.925126,1.856466,1.860876,1.804976,1.742548,1.749747,1.419540,1.812950,1.855619,1.834733,2.018500,2.212173,2.138509,2
2.168391,2.538900,2.438568,2.470756,1.880183,2.324621,2.200235,2.419108,2.541383,2.321549,2.469858,1.761835,1.313248,1.572369,2.307372,2.675556,2.516979,2.574804,1.776628,1.834181,1.799676,2.361652,2.622648,2.293700,2.502609,1.757165,1.787113,1.782129,2.338908,2.495430,2.197678,2.362838,1.481405,1.591354,1.543631,2.588064,2.701663,2.295047,2.574469,1.914494,1.680458,1.786163,2.177475,2.126880,1.773193,2.032238,1.533444,1.612136,1.618391,2.199504,2.645065,2.573389,2.595379,2.058945,2.152163,2.077654,2.242206,2.436162,2.241769,2.338974,1.941513,2.189665,2.124526,2
1.900176,1.780206,2.333517,2.168529,2.116730,2.038033,2.027996,2.085270,2.492032,2.378408,2.430287,2.327571,2.058908,2.123541,2.069678,2.197179,2.109338,2.128099,2.228326,2.080851,2.065804,2.158417,2.531361,2.247359,2.413383,2.094074,1.859619,1.908737,1.955468,1.988238,1.886410,1.959342,1.958857,1.879346,1.849747,2.254329,2.719082,2.369389,2.565785,2.383532,2.017512,2.157750,1.868627,2.315245,2.141743,2.247263,2.103735,2.010669,1.981266,2.003478,2.299680,2.469499,2.393483,2.076520,1.986268,1.941192,2.016552,1.862659,2.172508,2.065326,2.140096,1.976486,2.052254,2
1.618185,1.762199,2.104274,1.983654,2.150458,2.006023,2.082184,1.818195,2.231018,2.401891,2.286690,2.419832,2.154253,2.239341,2.275013,2.694228,2.651030,2.623046,2.168018,2.085119,2.062638,1.872208,2.337363,2.358116,2.290833,2.091886,1.955461,1.977924,1.499735,1.790679,1.953259,1.841192,1.962765,1.963947,1.920983,1.753045,2.393427,2.470286,2.385977,2.399830,2.152269,2.241014,1.718929,2.079199,2.154745,2.114675,2.160413,2.017473,2.012815,1.701850,1.839698,1.891922,1.857718,1.768709,1.893463,1.870898,1.615160,1.869801,2.029059,1.971649,1.993877,1.896756,1.941220,2
1.584933,1.977482,1.914790,1.953641,2.085804,2.214494,2.196299,1.856824,2.400124,2.175062,2.271136,2.025074,1.734786,1.890883,2.223680,2.642503,2.560876,2.560991,1.810687,1.908437,1.903037,1.726649,2.285225,2.192841,2.195769,1.592801,1.687729,1.680098,1.488537,1.827630,1.950413,1.836954,1.746078,1.780571,1.735728,1.751461,2.367632,2.225736,2.262062,2.027563,1.707244,1.888689,1.656964,2.194105,2.072332,2.118044,2.206656,2.032431,2.054768,1.359116,1.817653,1.758944,1.770767,1.779390,1.782111,1.815575,1.556325,1.755480,1.723563,1.746553,1.902120,2.251483,2.132446,2
2.406909,2.526644,2.113177,2.425078,2.433697,2.522868,2.479949,2.527106,2.682169,2.207509,2.550612,1.976243,1.716795,1.879529,2.350802,2.519153,2.332626,2.475534,2.333056,2.078554,2.215931,2.409534,2.547466,2.096244,2.432217,2.137757,1.860123,2.036416,2.329607,2.547502,2.116464,2.422613,1.953130,1.884138,1.910542,2.504666,2.665901,2.211303,2.528051,2.131995,1.797513,2.007927,2.348846,2.534011,1.655736,2.349573,2.100039,2.087790,2.055838,2.228027,2.435362,1.987600,2.315215,2.169569,1.901828,2.020938,2.457789,2.557318,2.151880,2.448139,2.185051,2.278049,2.212260,2
2.575579,2.674473,2.577603,2.672426,2.258435,2.171744,2.241304,2.951647,3.047406,2.505762,2.919733,2.409064,2.237228,2.291848,2.927610,3.091620,2.678583,2.985538,2.582194,2.255496,2.435258,2.889869,2.991292,2.728563,2.933465,2.388541,2.029293,2.232107,2.721530,2.906613,2.262909,2.745177,2.300526,2.257102,2.258705,3.056710,3.113996,2.840168,3.043147,2.451277,2.235564,2.335594,2.714267,2.899279,2.204865,2.725710,2.343390,2.180064,2.189800,2.535268,2.682498,2.386045,2.607304,2.342394,2.029169,2.203649,2.579323,2.697104,2.190099,2.571846,2.196182,2.253316,2.228519,2
2.254618,2.491547,2.668777,2.576411,2.417286,2.633535,2.550745,2.929266,3.105117,2.931070,3.014223,2.541209,2.533800,2.511580,2.731261,2.923679,2.754593,2.849824,2.677038,2.534744,2.594716,2.859187,2.918036,2.874419,2.908277,2.526699,2.372241,2.422592,2.267823,2.598518,2.475030,2.546716,2.557633,2.529640,2.531143,3.229651,3.217745,3.083836,3.167301,2.578133,2.627285,2.567988,2.774863,3.002847,2.679833,2.856991,2.492414,2.461620,2.443116,2.116444,2.491693,2.528356,2.497102,2.429372,2.474697,2.451858,2.122460,2.457376,2.386436,2.429436,2.466310,2.573816,2.518785,2
1.673997,2.342102,2.507126,2.384608,2.369316,2.779738,2.663811,2.725004,2.934509,2.760144,2.831472,2.155129,2.315164,2.305624,2.230407,2.549784,2.563471,2.541834,2.397629,2.107817,2.283816,2.252158,2.444932,2.430633,2.444048,2.208834,1.948815,2.090497,1.959056,2.302140,2.341019,2.292484,2.470593,2.452857,2.458459,2.711535,2.809103,2.657050,2.770869,2.019242,1.986923,2.012356,2.699670,2.883643,2.575228,2.725148,2.483249,2.808587,2.718859,1.701461,2.125555,2.348967,2.229647,2.260379,2.337609,2.319065,1.959874,2.249889,2.280385,2.245785,2.308896,2.537480,2.449807,2
1.693652,2.287136,2.426511,2.354346,2.590180,2.589880,2.587874,1.727663,2.030001,2.219875,2.167692,2.368789,2.076197,2.205076,2.191599,2.384291,2.493090,2.490624,2.615597,2.170424,2.391346,1.526078,1.736215,2.409139,2.232042,2.357245,1.939904,2.127753,1.831433,2.124111,2.243727,2.220294,2.287195,2.146585,2.196205,1.547945,1.703863,2.372289,2.203790,2.295678,2.049746,2.156466,1.829090,2.176787,2.136567,2.177986,2.356439,2.536937,2.481686,1.254796,1.541699,2.204726,2.027729,2.468277,2.155810,2.280120,1.895006,2.118003,2.310698,2.248111,2.397544,2.291433,2.361639,2
1.511875,1.918654,2.109791,2.063180,2.421730,2.549807,2.498154,2.034738,2.216006,2.340950,2.310648,2.452408,2.376030,2.383621,1.736915,2.085123,2.262386,2.206286,2.398297,2.518233,2.448410,1.658071,1.779093,2.201945,2.100936,2.086838,2.245550,2.151837,1.627651,1.888036,1.983169,1.972528,2.253173,2.136458,2.166198,1.874927,1.943571,2.412221,2.295213,2.247181,2.249709,2.232687,1.958741,2.305650,2.341873,2.321157,2.418581,2.268713,2.314189,1.085100,1.344520,2.042819,1.859364,2.108674,2.132779,2.106833,1.389585,1.736401,2.039035,1.950061,2.290272,2.067851,2.168195,2
1.861741,2.510702,2.624841,2.532537,2.527430,2.483727,2.445326,2.516933,2.881670,3.112572,3.031433,2.650435,2.054873,2.429440,2.711892,2.982085,3.040347,3.026309,2.717858,2.208282,2.515840,2.113340,2.415133,2.749854,2.641859,2.437091,2.015069,2.256759,2.007533,2.587504,2.812340,2.723310,2.758440,2.501353,2.602434,2.073911,2.503530,2.835413,2.706627,2.470454,1.953210,2.272577,2.194929,2.773188,2.969458,2.899496,2.570544,1.941899,2.353562,1.872576,2.158175,2.195758,2.164961,2.081976,1.992674,2.004558,1.697068,2.394191,2.494664,2.393429,2.516804,2.396021,2.400285,2
1.869641,2.597789,2.662696,2.584877,2.310931,2.552969,2.471310,2.573892,2.919287,3.078874,3.031507,2.647804,2.029852,2.432612,2.639127,2.971454,3.068383,3.030972,2.667398,2.071889,2.463548,2.063394,2.444920,2.758500,2.650562,2.415009,1.974611,2.239158,2.186136,2.680292,2.834876,2.767696,2.570156,2.235411,2.449756,2.223375,2.540810,2.758933,2.687099,2.502133,2.157075,2.356194,2.416120,2.817181,2.924352,2.903684,2.598507,1.969195,2.375868,1.625901,2.182102,2.306275,2.225373,2.162174,2.204087,2.145019,1.817417,2.464792,2.513907,2.434226,2.414080,2.624294,2.554582,2
