@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute data8 numeric
@attribute data9 numeric
@attribute data10 numeric
@attribute data11 numeric
@attribute data12 numeric
@attribute data13 numeric
@attribute data14 numeric
@attribute data15 numeric
@attribute data16 numeric
@attribute data17 numeric
@attribute data18 numeric
@attribute data19 numeric
@attribute data20 numeric
@attribute data21 numeric
@attribute data22 numeric
@attribute data23 numeric
@attribute data24 numeric
@attribute data25 numeric
@attribute data26 numeric
@attribute data27 numeric
@attribute data28 numeric
@attribute data29 numeric
@attribute data30 numeric
@attribute data31 numeric
@attribute data32 numeric
@attribute data33 numeric
@attribute data34 numeric
@attribute data35 numeric
@attribute data36 numeric
@attribute data37 numeric
@attribute data38 numeric
@attribute data39 numeric
@attribute data40 numeric
@attribute data41 numeric
@attribute data42 numeric
@attribute data43 numeric
@attribute data44 numeric
@attribute data45 numeric
@attribute data46 numeric
@attribute data47 numeric
@attribute data48 numeric
@attribute data49 numeric
@attribute data50 numeric
@attribute data51 numeric
@attribute data52 numeric
@attribute data53 numeric
@attribute data54 numeric
@attribute data55 numeric
@attribute data56 numeric
@attribute data57 numeric
@attribute data58 numeric
@attribute data59 numeric
@attribute data60 numeric
@attribute data61 numeric
@attribute data62 numeric
@attribute state {1,2}

@data
1.823370,2.115556,1.607909,1.938180,2.230448,2.557087,2.454220,1.759873,2.116862,2.338172,2.247380,2.700818,2.351087,2.508226,1.742354,1.922339,1.987601,1.962714,2.562014,2.376093,2.430529,2.691617,2.801324,2.645228,2.729965,2.495498,2.060041,2.324138,2.440131,2.450439,2.244418,2.405896,2.566561,2.199586,2.348003,3.062386,3.223698,2.988018,3.111986,2.682109,2.317320,2.533743,2.893963,2.998822,2.874445,2.953123,2.847078,2.487648,2.649771,1.756926,1.768927,1.923268,1.904888,2.637856,2.250160,2.426967,1.519673,1.682152,1.854898,1.803245,1.936202,2.120455,2.088126,1
2.042383,2.422031,2.299330,2.373147,2.517222,2.651305,2.608027,2.204738,2.370949,2.590559,2.484313,2.768715,2.415974,2.573216,1.903470,2.006516,2.419422,2.275885,2.627528,2.436511,2.509745,2.133608,2.319457,2.321966,2.353705,2.204370,2.100516,2.167958,2.240782,2.444341,2.462337,2.427491,2.318143,2.238699,2.233512,2.273605,2.536509,2.669736,2.622280,2.581822,2.211532,2.396524,2.786139,2.925291,2.710981,2.824252,2.736252,2.601751,2.620145,2.296531,2.331760,1.975402,2.238503,2.145692,2.501793,2.414001,1.643300,1.955318,2.148834,2.059840,2.033801,2.158048,2.103125,1
2.260391,2.494246,2.229310,2.372240,2.597477,2.882299,2.806702,2.226152,2.641933,2.499841,2.533132,2.527375,2.363727,2.386693,2.127577,2.402958,2.404406,2.357408,2.506289,2.562601,2.528046,2.221777,2.227586,2.180501,2.232112,2.202683,2.346245,2.304457,2.383080,2.775971,2.550020,2.626339,2.454520,2.384986,2.339011,2.091713,2.359769,2.495912,2.418022,2.374429,2.209529,2.292031,2.819386,3.079187,2.746758,2.916518,2.716236,2.587264,2.554023,2.372803,2.449764,2.034631,2.320688,2.288131,2.632967,2.535557,1.898137,2.140850,1.912981,2.024939,2.257828,2.145067,2.168222,1
2.137405,2.150414,2.295537,2.231225,2.376592,2.874175,2.776885,2.027321,2.355790,2.018226,2.229033,2.395599,2.351654,2.285992,2.223170,2.354697,1.990801,2.214738,2.341852,2.423275,2.332988,1.804028,1.940863,1.722249,1.826756,2.259739,2.243124,2.188380,2.198085,2.554389,2.303002,2.434795,2.346020,2.222893,2.245650,1.927044,2.211376,1.950796,2.075030,2.417711,2.421129,2.342349,2.337797,2.659146,2.419611,2.560797,2.606513,2.419136,2.470968,1.843435,1.964732,1.979671,1.974881,2.233997,2.401567,2.355436,1.885537,2.190391,1.948666,2.059579,1.936100,2.117822,2.078475,1
2.051262,2.269403,2.440543,2.386470,2.840558,2.671656,2.750199,2.580796,2.700246,2.329656,2.543849,2.482184,2.448035,2.393980,2.852957,2.839291,2.467244,2.691358,2.550188,2.512770,2.459145,2.339934,2.426779,2.188301,2.302466,2.221085,2.211253,2.181912,2.487516,2.658126,2.201465,2.482105,2.238770,2.230188,2.204264,2.543654,2.596751,2.203318,2.443653,2.380479,2.334561,2.292583,2.745415,2.892657,2.327130,2.717470,2.346496,2.240571,2.246965,1.803465,2.143879,2.238958,2.202629,2.420347,2.201304,2.318248,1.864437,2.184672,1.903283,2.088827,2.299570,1.972884,2.136354,1
2.163703,2.369353,2.382302,2.393709,2.565512,2.408753,2.445832,2.461969,2.496819,2.654183,2.618997,2.534604,2.285945,2.357567,2.582165,2.535241,2.665512,2.649033,2.605169,2.437947,2.455616,2.419559,2.414842,2.164822,2.326621,2.279152,2.148104,2.161362,2.673017,2.544817,2.582106,2.589758,2.287376,2.129169,2.171567,2.714624,2.695799,2.504872,2.628957,2.512283,2.411093,2.407498,3.077748,2.914284,2.718730,2.866349,2.384331,1.917127,2.179799,2.181201,2.232852,2.093685,2.200791,2.137479,1.646407,1.919265,1.982254,2.464301,2.517540,2.480248,2.154800,1.952560,2.013493,1
2.131640,2.536183,2.343114,2.432093,2.581023,2.379619,2.458466,2.067568,2.641813,2.517512,2.539022,2.705914,2.425207,2.540442,1.812248,2.591241,2.478516,2.496919,2.760199,2.383500,2.583105,2.321198,2.656292,2.479142,2.540447,2.533800,2.355402,2.427490,2.618282,2.611799,2.490485,2.530674,2.619827,2.414304,2.478907,2.760384,2.887764,2.654833,2.778019,2.646481,2.464866,2.514514,2.973807,2.793868,2.647122,2.723073,2.666809,2.380533,2.504464,2.022991,2.461161,2.077101,2.280696,2.201464,2.151445,2.141135,1.841046,2.090773,2.215981,2.151040,1.867127,1.924634,1.903290,1
2.042924,2.469684,2.303102,2.361909,2.521032,2.894972,2.784944,2.187513,2.715554,2.426944,2.562275,2.663306,2.511225,2.555786,2.363339,2.798254,2.333195,2.610937,2.766418,2.607410,2.674698,2.018447,2.648549,2.404880,2.498271,2.458931,2.358146,2.400989,2.217183,2.423013,1.902686,2.232257,2.562821,2.523530,2.497384,2.276238,2.716309,2.429837,2.575724,2.426882,2.308597,2.337724,2.170396,2.491334,1.872298,2.305799,2.535984,2.544084,2.497734,2.038209,2.429392,2.042265,2.264195,2.335418,2.289554,2.289101,2.010436,1.977378,1.969934,1.980262,2.031288,2.294059,2.211840,1
2.102934,2.084149,2.251545,2.199570,2.247919,2.621043,2.497370,2.009489,2.146811,2.101794,2.089913,2.420253,2.492946,2.425055,2.047465,2.097852,2.084052,2.065445,2.556679,2.594013,2.543345,1.801401,1.831684,1.938821,1.862919,2.456458,2.442555,2.435613,1.850950,2.031867,2.115857,2.034572,2.402541,2.524909,2.417604,1.885856,1.949788,2.036411,1.965795,2.586212,2.542607,2.542765,2.035241,2.292145,2.360245,2.272198,2.422866,2.546858,2.471679,1.638282,1.422948,1.825188,1.712328,2.289082,2.241137,2.260768,1.695949,1.804379,2.134807,1.993503,2.301895,2.433860,2.329058,1
1.967377,2.012387,2.267245,2.197160,1.961932,2.609695,2.465942,1.787968,2.177888,2.093494,2.078821,2.121085,2.249815,2.184527,1.740295,2.099310,2.131380,2.084619,2.127141,2.225565,2.168871,1.771034,1.988121,1.954268,1.951985,2.132359,2.286639,2.236232,1.391361,2.056073,2.201244,2.071914,2.229863,2.237904,2.159662,1.929305,2.199854,2.038349,2.103021,2.302230,2.456111,2.378640,1.701339,2.361488,2.447218,2.333552,2.137130,1.997608,2.067406,1.517793,1.823790,1.887401,1.862841,2.019880,1.987612,2.039602,1.252456,1.764982,2.193247,2.025739,2.146013,2.340058,2.233075,1
2.023784,2.590518,2.636820,2.542647,1.762746,2.274460,2.143063,2.446769,2.664455,2.075664,2.474298,2.140562,2.476992,2.333204,2.207562,2.546303,2.256337,2.401007,1.973520,2.273246,2.151649,2.021960,2.404194,1.878728,2.226942,1.809796,2.115348,1.991651,2.349712,2.474782,2.234110,2.357810,1.885417,1.951938,1.910246,2.343146,2.753088,2.197078,2.572312,2.036691,2.263972,2.149890,2.768597,2.707904,2.371209,2.590373,2.257881,2.241453,2.178830,1.618953,2.163650,2.099762,2.100676,1.620521,1.804441,1.781633,1.649037,2.359728,2.309855,2.262854,1.407835,1.860700,1.753367,1
2.549382,2.786470,2.623785,2.673550,2.311699,2.444166,2.380712,2.515131,2.686361,2.109022,2.514534,2.439974,2.376660,2.400883,2.356042,2.564137,2.310462,2.439491,2.410640,2.253625,2.322244,2.931805,2.996686,2.568450,2.849195,2.579159,2.392477,2.497595,2.856983,3.048090,2.753102,2.928480,2.132491,1.994719,2.093072,3.301594,3.440176,2.980034,3.281258,2.799431,2.530437,2.673379,3.283479,3.409160,3.121190,3.295352,2.325110,2.339646,2.336422,2.507828,2.369139,1.813157,2.211816,2.017186,2.051856,2.063029,2.094254,2.676796,2.471781,2.538906,2.174485,2.207931,2.170185,1
2.695635,2.769489,2.294448,2.613474,2.159314,2.676837,2.550446,1.903021,2.542157,2.405633,2.448120,2.288151,2.344191,2.307442,1.993245,2.296333,2.231336,2.235584,2.206680,2.474081,2.400717,2.870149,2.932223,2.567122,2.787287,2.487232,2.385608,2.435381,2.795240,3.028314,2.767785,2.923289,2.015250,2.319805,2.206542,3.255918,3.383273,2.956411,3.225895,2.770895,2.515759,2.634472,3.225677,3.420057,3.165621,3.315630,2.237185,2.452807,2.375726,2.634588,2.534413,1.817083,2.364099,1.901625,1.973636,1.982740,2.247830,2.615094,2.221889,2.452829,2.071533,2.446467,2.337021,1
1.651245,1.814488,1.596106,1.699837,2.212654,2.666396,2.543582,1.992793,2.484460,2.194384,2.333621,2.221249,2.339977,2.310432,1.685681,2.178962,1.972344,2.056978,2.082819,2.482804,2.381295,1.359952,1.955967,1.879993,1.863215,1.810801,2.077916,2.023383,1.775955,2.063877,1.962299,2.006800,1.812518,2.029699,1.982876,1.977321,2.235265,1.786367,2.076681,2.006629,2.009048,2.034469,2.152573,2.463677,2.240087,2.357495,2.198716,2.051294,2.154539,1.365680,1.685346,1.631476,1.632258,1.704434,1.749908,1.749093,1.367558,1.640375,1.410429,1.495995,1.943778,2.454673,2.325359,1
2.277519,2.267916,1.730556,2.131160,2.342105,2.826244,2.688385,1.808856,2.148222,2.221803,2.185491,2.113703,2.396331,2.276704,2.077991,2.157719,2.051652,2.155589,2.268973,2.541883,2.416564,1.544382,1.911549,1.941347,1.873647,1.900548,2.155734,2.074566,1.991543,2.026500,2.132952,2.062443,2.123668,2.299148,2.188205,1.818130,2.107478,2.134812,2.101824,1.918906,2.121972,2.079453,2.374059,2.435347,2.447033,2.416833,2.355064,2.387878,2.345459,1.956581,2.073504,1.772271,1.961902,2.256277,2.205444,2.192779,1.890883,1.815315,1.602336,1.765825,1.944756,2.448499,2.308673,1
1.742308,2.156456,2.270705,2.203459,2.342620,2.925653,2.782208,1.867608,2.079550,2.165642,2.122584,2.584445,2.374153,2.482771,1.849563,2.104300,2.186252,2.106226,2.399630,2.527021,2.478972,1.918014,2.373495,2.291868,2.296471,2.370005,2.473705,2.424920,2.046696,2.248273,1.756265,2.097766,2.097090,2.203534,2.155307,1.805007,2.378300,2.269316,2.288017,2.376766,2.257671,2.320851,2.228467,2.501583,2.208504,2.368969,2.562376,2.398650,2.500273,2.049283,2.453411,2.296069,2.361468,2.165395,2.376032,2.286739,1.208918,1.390915,1.658902,1.582138,2.099774,2.581161,2.432120,1
1.628098,2.474164,2.697055,2.571836,2.591107,2.711420,2.620371,2.323504,2.224895,2.005055,2.141681,2.498810,2.064068,2.322006,2.028751,2.291274,2.338259,2.237301,2.399353,2.251637,2.326432,2.366680,2.482392,2.190761,2.365688,2.456476,2.155010,2.291943,2.125340,2.272968,1.888822,2.174729,2.262564,2.210169,2.214815,2.787461,2.792569,2.336498,2.636302,2.371324,1.963809,2.203353,2.322501,2.466512,2.159070,2.342501,2.569593,2.266313,2.451058,2.077344,2.353267,2.441656,2.401559,2.178443,2.004477,2.058046,1.395913,1.673438,2.233888,2.095523,2.545917,2.536627,2.492031,1
2.233605,2.575148,2.785322,2.683946,2.869878,2.576969,2.721037,2.863402,2.788789,2.263373,2.663039,2.284731,2.304722,2.294133,2.420874,2.634553,2.580235,2.595219,2.429631,2.465363,2.479764,2.917103,2.956036,2.507948,2.827406,2.339014,2.334714,2.374731,2.412043,2.583326,2.359346,2.473395,2.437729,2.135944,2.265080,3.383296,3.417859,2.954761,3.275740,2.450569,2.420106,2.459926,2.718878,2.888989,2.474586,2.722856,2.435297,2.181190,2.226730,2.168599,2.390726,2.506934,2.456871,2.435311,2.267398,2.367561,1.578036,2.159897,2.533536,2.386481,2.594812,2.407423,2.481789,1
1.836199,2.136844,2.382288,2.269309,2.412840,2.248017,2.311677,2.352069,2.398808,2.210389,2.299289,2.278467,2.465528,2.335134,2.209279,2.273235,2.379975,2.280933,2.174748,2.426530,2.312077,2.057275,1.957952,1.957930,1.985026,2.072429,2.362590,2.249901,2.398862,2.551235,2.225115,2.423898,1.800458,2.034728,1.934527,2.146932,2.180202,1.853907,2.092405,2.316951,2.465799,2.360702,2.668098,2.848720,2.386892,2.697215,2.054674,2.288100,2.162928,1.627514,1.587991,1.946653,1.834412,2.022770,2.068033,2.022593,1.636959,1.976713,2.127820,2.022491,2.122946,1.841957,1.981677,1
1.679463,1.797318,1.992174,1.958541,2.093286,2.213433,2.199417,1.637677,2.039824,2.140594,2.054110,2.296486,2.573653,2.438339,1.518590,2.012669,1.937260,1.938146,2.288347,2.643763,2.489598,1.537118,1.764859,1.839020,1.799530,2.221613,2.559596,2.438587,1.881639,1.881095,1.891989,1.874048,2.383226,2.633808,2.479643,2.063326,2.294772,2.247690,2.272707,2.405206,2.562600,2.476631,2.235776,2.215932,2.292573,2.257535,2.534712,2.705447,2.589781,1.494599,1.549239,1.394046,1.475318,1.829425,1.981607,1.929090,1.384309,1.567410,1.706283,1.645103,1.928946,2.112157,2.036483,1
1.621344,1.834647,2.046546,1.976538,2.496032,2.524038,2.488652,1.691053,1.919549,2.041560,1.979324,2.566652,2.669134,2.560564,1.232554,1.336013,1.709238,1.604827,2.430960,2.576844,2.479134,1.463091,1.758392,1.862055,1.827053,2.275949,2.499972,2.400391,1.737014,1.534004,1.883199,1.784977,2.364008,2.487707,2.363587,1.998825,2.146470,2.211916,2.210564,2.544949,2.652952,2.576894,1.814238,1.423159,2.195154,2.027072,2.663175,2.728277,2.631179,1.535769,1.710360,1.650942,1.678789,2.126848,2.059336,2.084335,1.325238,1.438569,1.774585,1.670562,2.023793,2.041730,2.018880,1
2.053652,2.155707,2.368840,2.303130,2.923288,2.833946,2.813585,1.110351,2.049298,2.410944,2.244426,2.067905,2.420016,2.293516,1.477442,2.274636,2.568556,2.423552,2.295509,2.488150,2.392645,1.629555,2.166458,2.309335,2.224837,2.242043,2.558947,2.418388,1.680194,2.146405,2.134897,2.146586,2.011925,2.137030,2.097015,1.727366,2.079382,2.212231,2.154974,2.020912,2.450712,2.297370,1.675347,2.290669,2.362455,2.330721,2.235638,2.261867,2.276045,2.211689,2.422413,2.342178,2.369192,2.196289,1.994414,2.087812,1.634668,1.706627,2.194623,2.040290,2.336008,2.068806,2.169122,1
2.238579,2.323719,2.140270,2.265125,2.747686,2.809251,2.720177,1.988550,2.280807,2.231448,2.265153,2.049009,2.604981,2.471984,2.225813,2.487647,2.425190,2.474307,2.297582,2.727599,2.599070,2.159923,2.438406,2.301329,2.375071,2.265850,2.582620,2.450535,1.846395,2.214094,2.062676,2.141554,2.142076,2.375470,2.312287,2.123479,2.245603,2.028210,2.188723,2.371976,2.613866,2.521858,1.731034,2.287564,2.275222,2.252811,2.343004,2.511135,2.456104,2.427280,2.601609,2.335570,2.482984,1.992784,1.999947,1.946818,1.885943,2.031186,2.091937,2.078854,2.239827,2.161227,2.204736,1
1.393493,1.755022,1.771626,1.785783,2.504457,2.660588,2.575045,1.770405,2.070409,2.097804,2.107321,2.214384,2.467094,2.378119,1.530209,1.819544,1.872964,1.883627,2.176913,2.572308,2.451312,1.489603,1.799043,1.802022,1.827802,2.264773,2.324460,2.296084,1.352685,1.886581,2.078828,2.008864,2.018294,2.113119,2.091997,1.971432,2.132915,2.039865,2.145547,2.477821,2.516922,2.482072,1.652326,2.306280,2.443405,2.352724,2.235215,2.488534,2.406423,1.130008,1.568452,1.378468,1.450093,2.134078,2.056348,2.039458,1.132325,1.533379,1.579377,1.565394,1.816151,2.312277,2.193839,1
1.480884,1.819842,1.530507,1.697682,2.427274,2.773750,2.667403,1.870549,2.078848,2.033977,2.117422,2.660137,2.664229,2.596558,1.463095,1.706719,1.805345,1.807738,2.637969,2.661206,2.605558,1.384099,1.680981,1.767120,1.742060,2.225620,2.389253,2.342053,1.654085,1.914824,1.990924,2.010261,2.608704,2.559922,2.492544,1.758657,2.036361,2.037532,2.069744,2.504886,2.608514,2.530700,1.967876,2.221852,2.299986,2.324010,2.690743,2.655629,2.598386,1.503376,1.841856,1.597717,1.708342,1.987849,2.051153,2.015119,1.154485,1.377814,1.147674,1.286990,2.020141,2.417442,2.306457,1
1.863032,2.283951,2.010035,2.141094,2.528167,2.780198,2.692281,1.744894,2.255837,1.968584,2.154802,2.546779,2.596804,2.544050,1.694104,1.942603,1.846421,1.959363,2.572216,2.584355,2.551470,1.969957,2.205625,1.886885,2.053752,2.208576,2.450121,2.320740,2.272159,2.353962,1.966855,2.244616,2.377758,2.373130,2.347361,2.371613,2.615018,2.170285,2.437714,2.528421,2.716555,2.597951,2.655649,2.649955,2.274366,2.532735,2.484993,2.247177,2.351728,1.588948,2.166387,1.993350,2.042753,1.884966,2.210611,2.085553,1.818844,2.170254,1.930977,2.056391,2.164707,2.163609,2.161663,1
1.878690,2.124115,2.325059,2.274451,3.044940,2.951782,3.000011,2.018770,2.332847,2.271893,2.294790,2.487642,2.642683,2.569494,1.987424,2.228835,2.366787,2.311676,2.674466,2.727700,2.703757,1.720442,2.091296,2.025116,2.039472,2.455701,2.543195,2.484230,2.455292,2.653914,2.515823,2.571183,2.433553,2.384832,2.372579,2.070045,2.458228,2.279869,2.339238,2.596743,2.728375,2.633641,2.725184,2.835483,2.629635,2.735052,2.564140,2.455604,2.487927,1.827365,2.242534,2.076245,2.146795,2.548839,2.598712,2.578801,1.830316,2.244803,2.156245,2.181128,2.507227,2.562762,2.530641,1
1.884569,2.272245,2.543749,2.452437,3.218966,3.089728,3.135223,1.940807,2.074775,2.344817,2.255400,3.071784,2.904384,2.944433,1.884113,2.091388,2.563321,2.416132,3.195100,3.077807,3.097526,2.458615,2.592349,2.358271,2.538675,2.809035,2.570523,2.653850,2.887986,2.811096,2.506277,2.705649,2.840163,2.973127,2.849416,2.940567,3.054812,2.638590,2.937447,2.977649,2.668231,2.795743,3.216330,3.096740,2.673977,2.966084,2.837329,2.821058,2.791795,1.791085,2.287242,2.421932,2.354135,2.685059,2.352305,2.527924,2.328260,2.432236,2.235751,2.357844,2.825014,2.898555,2.844273,1
1.802178,2.570256,2.406648,2.433000,2.399272,2.736928,2.603419,2.034136,2.397769,2.202558,2.304301,2.978285,2.872907,2.876262,1.859984,2.292531,2.191715,2.220981,3.049006,2.985028,2.968377,2.544088,2.659761,2.240514,2.568000,2.848112,2.663915,2.695750,2.955314,2.954073,2.408329,2.774446,2.717851,2.897607,2.766042,3.068684,3.208090,2.723094,3.090650,2.965729,2.672885,2.787117,3.281385,3.229567,2.744900,3.070489,2.729974,2.787118,2.741583,1.736810,2.188098,2.384676,2.277700,2.310069,2.312120,2.291123,2.333680,2.571397,2.347855,2.441339,2.494545,2.740605,2.595408,1
1.853127,1.848671,2.059949,2.001784,3.212193,2.985845,3.030081,2.362924,2.435138,2.569290,2.514833,2.890841,2.795882,2.767190,2.236801,2.240800,2.363283,2.332611,2.899538,2.908116,2.839231,1.717204,2.189050,2.341892,2.260231,2.724713,2.623394,2.583965,2.483409,2.380553,2.077106,2.320878,2.434694,2.402587,2.411351,1.921138,2.400677,2.425473,2.415494,2.731497,2.604501,2.581743,2.612047,2.583836,2.338931,2.532416,2.651177,2.605878,2.564015,1.635391,1.850269,2.260703,2.112190,2.772800,2.563986,2.605222,1.655037,1.708382,1.724294,1.718070,2.792084,2.516567,2.595511,1
2.474313,2.472585,2.215974,2.379456,2.974866,2.747308,2.833368,2.564149,2.480940,2.619873,2.569876,2.741347,2.503390,2.591785,2.471226,2.408621,2.444669,2.441599,2.737729,2.527267,2.611550,2.919149,3.035645,2.683788,2.906618,2.804716,2.657782,2.709630,2.966758,2.968671,2.546522,2.821213,2.481062,2.344935,2.362564,3.288170,3.444028,3.092823,3.315465,2.991017,2.665992,2.822622,3.364380,3.418641,3.013988,3.272846,2.648165,2.572145,2.547112,2.389753,2.421084,2.201950,2.356965,2.699662,2.540420,2.615729,2.171539,2.487995,2.214234,2.359959,2.268162,2.392868,2.314911,1
2.322235,2.196330,1.866791,2.075944,2.112046,2.449950,2.345660,2.293383,2.297499,2.243661,2.288286,2.268169,2.417050,2.321646,2.001565,2.045628,2.038295,2.057408,2.128580,2.272616,2.211184,2.883579,2.987790,2.570861,2.849910,2.397413,2.184834,2.294875,2.778421,2.862101,2.435459,2.703246,2.111230,2.398041,2.256794,3.297432,3.440888,3.085311,3.314034,2.844958,2.524270,2.687315,3.294258,3.373798,2.958441,3.216798,2.355983,2.466649,2.393683,2.198418,2.042545,1.610914,1.928633,1.653962,1.875024,1.823176,1.962415,2.338261,2.055694,2.165487,2.015283,2.168656,2.101736,1
2.555955,2.518119,2.460394,2.514556,2.460954,2.818104,2.729569,2.454496,2.357256,1.872094,2.218065,2.486307,2.555841,2.457476,2.439221,2.190346,1.932579,2.124776,2.157716,2.293704,2.199769,2.182514,2.201713,1.726670,2.081555,2.212643,2.249822,2.177409,2.458693,2.219334,2.089421,2.177293,1.999862,2.155598,2.054954,2.412535,2.545260,2.041669,2.406467,2.504171,2.470352,2.417358,2.640440,2.381077,2.285134,2.345602,2.313909,2.465258,2.362797,2.087282,2.006699,2.135607,2.129014,2.262581,2.716915,2.598163,2.232839,2.184890,2.109408,2.185288,2.081521,2.176892,2.124747,1
1.911980,2.130881,1.803337,2.010704,2.104480,2.674024,2.532667,1.810273,2.021120,1.845249,1.958688,2.370474,2.401882,2.332333,1.516515,1.769442,1.879204,1.859908,2.213786,2.231922,2.186323,1.622740,1.756950,1.476273,1.602650,1.853199,1.973827,1.899192,1.839629,2.006450,1.758584,1.948809,2.179497,2.063799,2.120683,1.925714,2.069144,1.884971,1.958703,2.112403,2.178837,2.113256,2.052268,2.353426,2.196022,2.303681,2.384734,2.293976,2.304564,1.423706,1.495553,1.582803,1.547376,2.068010,2.487049,2.352433,1.514543,1.789092,1.695550,1.781624,1.922035,2.236854,2.148768,1
2.039772,2.493403,2.648696,2.577853,2.014311,2.637359,2.500909,1.984681,2.017803,2.242687,2.146089,2.348467,2.415881,2.360122,2.113464,2.265826,2.540615,2.390640,2.554913,2.655803,2.577760,1.656725,1.846096,1.929420,1.828879,2.211751,1.999018,2.102016,1.781036,1.627351,2.166427,2.002288,2.365476,2.439969,2.388379,1.285890,1.734169,2.069664,1.935483,2.317222,1.963136,2.154353,1.757776,1.820357,2.073451,1.981724,2.304427,2.451988,2.394538,1.643247,2.127791,2.379901,2.284122,1.550453,1.939591,1.857823,2.109478,2.162338,2.311210,2.276806,2.190379,2.232136,2.170918,1
2.009819,2.317896,2.404454,2.394683,1.986273,2.306134,2.240377,2.004421,1.751428,2.038560,1.958160,2.398692,2.495794,2.430424,2.067760,1.901752,1.968332,1.965936,2.323708,2.570504,2.479963,1.684281,1.781949,2.148679,2.020042,2.254571,2.323619,2.291988,2.048365,1.828011,2.030575,1.979484,2.439926,2.434051,2.407194,2.044458,2.134304,2.385473,2.309406,2.410793,2.344227,2.332704,1.861794,1.784691,2.016633,1.948100,2.558728,2.523642,2.500845,1.789517,2.217562,2.309805,2.264048,1.886947,1.912834,1.913489,2.130652,2.086921,1.835339,2.030282,2.010501,2.305928,2.211376,1
2.161733,2.248262,1.855111,2.143392,2.039061,2.200665,2.160906,2.104594,2.317456,1.896890,2.195888,2.414846,2.433159,2.391305,1.984261,2.346244,1.974176,2.220833,2.321091,2.472268,2.381271,1.938970,1.957476,1.453146,1.802246,2.152266,2.222677,2.147390,1.691618,1.932031,1.614558,1.832351,2.266678,2.374487,2.294094,2.083995,2.208685,1.882686,2.084990,2.338420,2.340391,2.290562,1.869501,1.966088,1.684627,1.904529,2.499569,2.488389,2.461018,1.666231,1.686722,1.588483,1.693171,1.867743,1.948436,1.930276,1.824685,2.078101,1.677716,1.951831,1.943045,2.449069,2.317781,1
1.378049,1.557902,1.989854,1.872390,2.831677,2.755936,2.746687,2.044424,2.161761,1.892121,2.085071,2.689621,2.782670,2.667166,1.673014,1.851891,1.685996,1.791554,2.652784,2.707654,2.619757,1.902210,1.931389,1.515250,1.814782,2.422310,2.461009,2.377012,1.760012,1.893376,1.590466,1.773128,2.514416,2.525289,2.426919,2.126559,2.272578,1.955398,2.184754,2.696706,2.732102,2.637419,1.991148,2.225617,2.009391,2.139138,2.519967,2.656620,2.539496,1.247349,1.624685,1.735280,1.694131,2.344791,2.324175,2.318913,1.395843,1.565014,1.713910,1.669048,2.381201,2.646208,2.550081,1
1.870867,2.137587,2.075859,2.096516,2.525256,2.505298,2.523537,1.889888,2.341860,2.170726,2.244547,2.503742,2.706799,2.568616,1.596770,1.973674,1.777139,1.888223,2.343105,2.542882,2.442502,1.342359,1.740509,1.831076,1.760424,2.317941,2.500051,2.383126,2.286425,2.461633,1.977128,2.308251,2.431240,2.414679,2.364632,1.605323,2.236454,2.112918,2.157308,2.571595,2.612660,2.523301,2.294662,2.558810,2.254223,2.445976,2.410665,2.600762,2.497016,1.683587,2.271993,2.025876,2.122017,2.099784,2.390937,2.322609,1.942935,2.173968,1.519376,2.003588,2.031268,2.463367,2.356987,1
1.961290,2.320361,2.245408,2.257648,2.335885,2.427295,2.385880,2.221869,2.619404,2.691446,2.617868,2.440347,2.607849,2.496554,2.246804,2.383590,2.497881,2.438061,2.381577,2.448894,2.382129,1.567258,2.005316,2.234204,2.127682,2.743203,2.668615,2.650546,2.508850,2.730877,2.612594,2.651150,2.436334,2.688362,2.567037,2.040667,2.439872,2.368881,2.386410,2.585362,2.625036,2.564278,2.537600,2.854311,2.735348,2.756673,2.334835,2.625567,2.496559,1.618861,2.251437,2.268882,2.236806,2.430283,2.391997,2.412973,2.092567,2.365062,2.015141,2.251389,1.899558,2.136455,2.067768,1
2.052971,2.240510,2.354738,2.291801,2.367611,2.535993,2.433084,2.398746,2.545094,2.707139,2.623209,2.759920,2.554870,2.638236,2.431959,2.498136,2.704533,2.619781,2.735312,2.759326,2.714113,2.071017,2.131637,2.339701,2.261258,2.472618,2.439990,2.408906,2.575778,2.605262,2.526366,2.563622,2.465071,2.583084,2.526126,2.353653,2.484010,2.395728,2.455758,2.642522,2.519484,2.550227,2.762676,2.798784,2.659885,2.738474,2.671150,2.405823,2.547111,1.702666,1.863902,2.254742,2.152068,2.142079,2.281178,2.212708,1.913753,1.840742,1.905041,1.896109,2.399077,2.523105,2.448117,1
